Date,Open,High,Low,Close,Adj Close,Volume,Returns
24/05/1990,10.48,10.48,10.48,10.48,7.922918,0,0.095439676
25/05/1990,10.44,10.44,10.44,10.44,7.892681,0,-0.382369796
29/05/1990,10.51,10.51,10.51,10.51,7.945597,0,0.668206441
30/05/1990,10.53,10.53,10.53,10.53,7.960721,0,0.190163488
31/05/1990,10.51,10.51,10.51,10.51,7.945597,0,-0.190163488
01/06/1990,10.55,10.55,10.55,10.55,7.975837,0,0.379865738
04/06/1990,10.6,10.6,10.6,10.6,8.013641,0,0.472861846
05/06/1990,10.61,10.61,10.61,10.61,8.021198,0,0.094257268
06/06/1990,10.64,10.64,10.64,10.64,8.043882,0,0.28240152
07/06/1990,10.62,10.62,10.62,10.62,8.028753,0,-0.188257924
08/06/1990,10.57,10.57,10.57,10.57,7.990959,0,-0.471844564
11/06/1990,10.61,10.61,10.61,10.61,8.021198,0,0.377700967
12/06/1990,10.67,10.67,10.67,10.67,8.066562,0,0.563958192
13/06/1990,10.76,10.76,10.76,10.76,8.134599,0,0.839907707
14/06/1990,10.74,10.74,10.74,10.74,8.119482,0,-0.186008724
15/06/1990,10.79,10.79,10.79,10.79,8.157278,0,0.464417586
18/06/1990,10.7,10.7,10.7,10.7,8.08924,0,-0.837575138
19/06/1990,10.68,10.68,10.68,10.68,8.074121,0,-0.187077482
20/06/1990,10.69,10.69,10.69,10.69,8.081676,0,0.093526807
21/06/1990,10.69,10.69,10.69,10.69,8.081676,0,0
22/06/1990,10.69,10.69,10.69,10.69,8.081676,0,0
25/06/1990,10.67,10.67,10.67,10.67,8.066562,0,-0.187190756
26/06/1990,10.67,10.67,10.67,10.67,8.066562,0,0
27/06/1990,10.65,10.65,10.65,10.65,8.051438,0,-0.187666019
28/06/1990,10.72,10.72,10.72,10.72,8.104362,0,0.655172623
29/06/1990,10.8,10.8,10.8,10.8,8.164841,0,0.743481762
02/07/1990,10.83,10.83,10.83,10.83,8.187517,0,0.277342442
03/07/1990,10.82,10.82,10.82,10.82,8.179959,0,-0.092353892
05/07/1990,10.82,10.82,10.82,10.82,8.179959,0,0
06/07/1990,10.81,10.81,10.81,10.81,8.1724,0,-0.092451499
09/07/1990,10.83,10.83,10.83,10.83,8.187517,0,0.184805391
10/07/1990,10.84,10.84,10.84,10.84,8.19508,0,0.09232969
11/07/1990,10.88,10.88,10.88,10.88,8.225317,0,0.368286274
12/07/1990,10.89,10.89,10.89,10.89,8.232881,0,0.091917724
13/07/1990,10.93,10.93,10.93,10.93,8.26312,0,0.3666226
16/07/1990,10.91,10.91,10.91,10.91,8.248,0,-0.183149347
17/07/1990,10.93,10.93,10.93,10.93,8.26312,0,0.183149347
18/07/1990,10.89,10.89,10.89,10.89,8.232881,0,-0.3666226
19/07/1990,10.85,10.85,10.85,10.85,8.20264,0,-0.367996051
20/07/1990,10.85,10.85,10.85,10.85,8.20264,0,0
23/07/1990,10.69,10.69,10.69,10.69,8.081676,0,-1.485677691
24/07/1990,10.7,10.7,10.7,10.7,8.08924,0,0.093550675
25/07/1990,10.75,10.75,10.75,10.75,8.12704,0,0.466199011
26/07/1990,10.79,10.79,10.79,10.79,8.157278,0,0.371376127
27/07/1990,10.79,10.79,10.79,10.79,8.157278,0,0
30/07/1990,10.73,10.73,10.73,10.73,8.111921,0,-0.557582675
31/07/1990,10.74,10.74,10.74,10.74,8.119482,0,0.093165089
01/08/1990,10.68,10.68,10.68,10.68,8.074121,0,-0.560235034
02/08/1990,10.51,10.51,10.51,10.51,7.945597,0,-1.604606993
03/08/1990,10.3,10.3,10.3,10.3,7.786837,0,-2.018319471
06/08/1990,10.05,10.05,10.05,10.05,7.597838,0,-2.457101091
07/08/1990,10.11,10.11,10.11,10.11,7.643199,0,0.595249968
08/08/1990,10.16,10.16,10.16,10.16,7.680997,0,0.493312362
09/08/1990,10.27,10.27,10.27,10.27,7.76416,0,1.076891659
10/08/1990,10.24,10.24,10.24,10.24,7.741478,0,-0.292564758
13/08/1990,10.23,10.23,10.23,10.23,7.733916,0,-0.097729345
14/08/1990,10.25,10.25,10.25,10.25,7.749036,0,0.195311654
15/08/1990,10.26,10.26,10.26,10.26,7.756597,0,0.097525855
16/08/1990,10.16,10.16,10.16,10.16,7.680997,0,-0.979435064
17/08/1990,10.02,10.02,10.02,10.02,7.575158,0,-1.387514718
20/08/1990,9.95,9.95,9.95,9.95,7.522234,0,-0.701104095
21/08/1990,9.79,9.79,9.79,9.79,7.401273,0,-1.621115587
22/08/1990,9.76,9.76,9.76,9.76,7.378596,0,-0.306863583
23/08/1990,9.49,9.49,9.49,9.49,7.174474,0,-2.805392776
24/08/1990,9.52,9.52,9.52,9.52,7.197154,0,0.315622125
27/08/1990,9.67,9.67,9.67,9.67,7.310555,0,1.563352417
28/08/1990,9.71,9.71,9.71,9.71,7.340797,0,0.412822557
29/08/1990,9.73,9.73,9.73,9.73,7.355918,0,0.205773948
30/08/1990,9.71,9.71,9.71,9.71,7.340797,0,-0.205773948
31/08/1990,9.67,9.67,9.67,9.67,7.310555,0,-0.412822557
04/09/1990,9.61,9.61,9.61,9.61,7.265193,0,-0.622433188
05/09/1990,9.66,9.66,9.66,9.66,7.302995,0,0.518967559
06/09/1990,9.59,9.59,9.59,9.59,7.250076,0,-0.727258642
07/09/1990,9.19,9.19,9.19,9.19,7.0506,0,-2.789923198
10/09/1990,9.22,9.22,9.22,9.22,7.073621,0,0.325979328
11/09/1990,9.24,9.24,9.24,9.24,7.08896,0,0.216613144
12/09/1990,9.28,9.28,9.28,9.28,7.11965,0,0.43199226
13/09/1990,9.25,9.25,9.25,9.25,7.096633,0,-0.32381207
14/09/1990,9.25,9.25,9.25,9.25,7.096633,0,0
17/09/1990,9.28,9.28,9.28,9.28,7.11965,0,0.32381207
18/09/1990,9.25,9.25,9.25,9.25,7.096633,0,-0.32381207
19/09/1990,9.24,9.24,9.24,9.24,7.08896,0,-0.10818019
20/09/1990,9.14,9.14,9.14,9.14,7.012242,0,-1.088116558
21/09/1990,9.09,9.09,9.09,9.09,6.973883,0,-0.548530721
24/09/1990,8.98,8.98,8.98,8.98,6.889488,0,-1.217539984
25/09/1990,8.98,8.98,8.98,8.98,6.889488,0,0
26/09/1990,8.93,8.93,8.93,8.93,6.851127,0,-0.558360738
27/09/1990,8.83,8.83,8.83,8.83,6.77441,0,-1.126088619
28/09/1990,8.86,8.86,8.86,8.86,6.797426,0,0.339173301
01/10/1990,8.93,8.93,8.93,8.93,6.851127,0,0.786915318
02/10/1990,8.99,8.99,8.99,8.99,6.897162,0,0.669685836
03/10/1990,8.94,8.94,8.94,8.94,6.858801,0,-0.557737753
04/10/1990,8.89,8.89,8.89,8.89,6.82044,0,-0.560865922
05/10/1990,8.85,8.85,8.85,8.85,6.789753,0,-0.450942202
08/10/1990,8.87,8.87,8.87,8.87,6.805097,0,0.225732634
09/10/1990,8.79,8.79,8.79,8.79,6.743722,0,-0.90598922
10/10/1990,8.73,8.73,8.73,8.73,6.697689,0,-0.68494565
11/10/1990,8.67,8.67,8.67,8.67,6.651656,0,-0.68966953
12/10/1990,8.73,8.73,8.73,8.73,6.697689,0,0.68966953
15/10/1990,8.67,8.67,8.67,8.67,6.651656,0,-0.68966953
16/10/1990,8.63,8.63,8.63,8.63,6.620968,0,-0.46242634
17/10/1990,8.61,8.61,8.61,8.61,6.605624,0,-0.232017543
18/10/1990,8.68,8.68,8.68,8.68,6.659331,0,0.809762166
19/10/1990,8.67,8.67,8.67,8.67,6.651656,0,-0.115318283
22/10/1990,8.68,8.68,8.68,8.68,6.659331,0,0.115318283
23/10/1990,8.73,8.73,8.73,8.73,6.697689,0,0.574351247
24/10/1990,8.81,8.81,8.81,8.81,6.759067,0,0.912232125
25/10/1990,8.79,8.79,8.79,8.79,6.743722,0,-0.227286475
26/10/1990,8.74,8.74,8.74,8.74,6.705361,0,-0.570464232
29/10/1990,8.73,8.73,8.73,8.73,6.697689,0,-0.114481418
30/10/1990,8.7,8.7,8.7,8.7,6.674672,0,-0.344247702
31/10/1990,8.71,8.71,8.71,8.71,6.682345,0,0.114890935
01/11/1990,8.64,8.64,8.64,8.64,6.628642,0,-0.806901718
02/11/1990,8.68,8.68,8.68,8.68,6.659331,0,0.461907238
05/11/1990,8.74,8.74,8.74,8.74,6.705361,0,0.688832665
06/11/1990,8.71,8.71,8.71,8.71,6.682345,0,-0.343838185
07/11/1990,8.69,8.69,8.69,8.69,6.667,0,-0.229899021
08/11/1990,8.68,8.68,8.68,8.68,6.659331,0,-0.115095458
09/11/1990,8.71,8.71,8.71,8.71,6.682345,0,0.344994479
12/11/1990,8.79,8.79,8.79,8.79,6.743722,0,0.914302417
13/11/1990,8.84,8.84,8.84,8.84,6.782081,0,0.567198899
14/11/1990,8.85,8.85,8.85,8.85,6.789753,0,0.113057687
15/11/1990,8.86,8.86,8.86,8.86,6.797426,0,0.112944723
16/11/1990,8.87,8.87,8.87,8.87,6.805097,0,0.112787912
19/11/1990,8.92,8.92,8.92,8.92,6.843458,0,0.562126921
20/11/1990,8.91,8.91,8.91,8.91,6.835786,0,-0.112169953
21/11/1990,8.94,8.94,8.94,8.94,6.858801,0,0.336118521
23/11/1990,9.04,9.04,9.04,9.04,6.935519,0,1.112324363
26/11/1990,9.01,9.01,9.01,9.01,6.912507,0,-0.332350924
27/11/1990,9.09,9.09,9.09,9.09,6.973883,0,0.883979201
28/11/1990,9.09,9.09,9.09,9.09,6.973883,0,0
29/11/1990,9.09,9.09,9.09,9.09,6.973883,0,0
30/11/1990,9.18,9.18,9.18,9.18,7.042932,0,0.985238923
03/12/1990,9.19,9.19,9.19,9.19,7.0506,0,0.108815885
04/12/1990,9.2,9.2,9.2,9.2,7.058274,0,0.108782611
05/12/1990,9.25,9.25,9.25,9.25,7.096633,0,0.541990052
06/12/1990,9.3,9.3,9.3,9.3,7.134996,0,0.53912441
07/12/1990,9.34,9.34,9.34,9.34,7.165684,0,0.429183047
10/12/1990,9.39,9.39,9.39,9.39,7.204042,0,0.533873661
11/12/1990,9.34,9.34,9.34,9.34,7.165684,0,-0.533873661
12/12/1990,9.39,9.39,9.39,9.39,7.204042,0,0.533873661
13/12/1990,9.39,9.39,9.39,9.39,7.204042,0,0
14/12/1990,9.34,9.34,9.34,9.34,7.165684,0,-0.533873661
17/12/1990,9.3,9.3,9.3,9.3,7.134996,0,-0.429183047
18/12/1990,9.35,9.35,9.35,9.35,7.173356,0,0.536191616
19/12/1990,9.35,9.35,9.35,9.35,7.173356,0,0
20/12/1990,9.3,9.3,9.3,9.3,7.134996,0,-0.536191616
21/12/1990,9.31,9.31,9.31,9.31,7.142667,0,0.107454571
24/12/1990,9.29,9.29,9.29,9.29,7.127322,0,-0.215066822
26/12/1990,9.34,9.34,9.34,9.34,7.165684,0,0.536795299
27/12/1990,9.35,9.35,9.35,9.35,7.173356,0,0.107008569
28/12/1990,9.42,9.42,9.42,9.42,7.227063,0,0.74591231
31/12/1990,9.47,9.47,9.47,9.47,7.265419,0,0.529323956
02/01/1991,9.45,9.45,9.45,9.45,7.250076,0,-0.211401757
03/01/1991,9.4,9.4,9.4,9.4,7.211715,0,-0.530516448
04/01/1991,9.4,9.4,9.4,9.4,7.211715,0,0
07/01/1991,9.29,9.29,9.29,9.29,7.127322,0,-1.177121929
08/01/1991,9.25,9.25,9.25,9.25,7.096633,0,-0.431512158
09/01/1991,9.23,9.23,9.23,9.23,7.081289,0,-0.216449293
10/01/1991,9.29,9.29,9.29,9.29,7.127322,0,0.647961452
11/01/1991,9.3,9.3,9.3,9.3,7.134996,0,0.107612251
14/01/1991,9.16,9.16,9.16,9.16,7.027586,0,-1.516842895
15/01/1991,9.17,9.17,9.17,9.17,7.035258,0,0.109110231
16/01/1991,9.25,9.25,9.25,9.25,7.096633,0,0.868608255
17/01/1991,9.45,9.45,9.45,9.45,7.250076,0,2.139150536
18/01/1991,9.49,9.49,9.49,9.49,7.280761,0,0.422343814
21/01/1991,9.58,9.58,9.58,9.58,7.349813,0,0.943948101
22/01/1991,9.62,9.62,9.62,9.62,7.380501,0,0.416665176
23/01/1991,9.77,9.77,9.77,9.77,7.495581,0,1.547212441
24/01/1991,9.94,9.94,9.94,9.94,7.626002,0,1.72500768
25/01/1991,9.98,9.98,9.98,9.98,7.656693,0,0.40164436
28/01/1991,10.04,10.04,10.04,10.04,7.702722,0,0.599360559
29/01/1991,10.1,10.1,10.1,10.1,7.748758,0,0.595879957
30/01/1991,10.22,10.22,10.22,10.22,7.840821,0,1.181097581
31/01/1991,10.34,10.34,10.34,10.34,7.932887,0,1.167348166
01/02/1991,10.45,10.45,10.45,10.45,8.017279,0,1.058205758
04/02/1991,10.66,10.66,10.66,10.66,8.178388,0,1.989597768
05/02/1991,10.78,10.78,10.78,10.78,8.270458,0,1.119482322
06/02/1991,10.87,10.87,10.87,10.87,8.339505,0,0.831397369
07/02/1991,10.88,10.88,10.88,10.88,8.347175,0,0.091929617
08/02/1991,10.88,10.88,10.88,10.88,8.347175,0,0
11/02/1991,11.01,11.01,11.01,11.01,8.446915,0,1.187812769
12/02/1991,10.99,10.99,10.99,10.99,8.431571,0,-0.181817305
13/02/1991,11.06,11.06,11.06,11.06,8.485272,0,0.634884185
14/02/1991,11.07,11.07,11.07,11.07,8.492946,0,0.090398186
15/02/1991,11.1,11.1,11.1,11.1,8.515958,0,0.270587853
19/02/1991,11.06,11.06,11.06,11.06,8.485272,0,-0.360986038
20/02/1991,10.99,10.99,10.99,10.99,8.431571,0,-0.634884185
21/02/1991,11.08,11.08,11.08,11.08,8.500618,0,0.815575384
22/02/1991,11.09,11.09,11.09,11.09,8.508291,0,0.090223312
25/02/1991,11.16,11.16,11.16,11.16,8.561996,0,0.629224069
26/02/1991,11.08,11.08,11.08,11.08,8.500618,0,-0.719447381
27/02/1991,11.14,11.14,11.14,11.14,8.546647,0,0.540017555
28/02/1991,11.26,11.26,11.26,11.26,8.638716,0,1.071491837
01/03/1991,11.33,11.33,11.33,11.33,8.692419,0,0.619730582
04/03/1991,11.42,11.42,11.42,11.42,8.761464,0,0.791174779
05/03/1991,11.61,11.61,11.61,11.61,8.907237,0,1.650107811
06/03/1991,11.7,11.7,11.7,11.7,8.976285,0,0.772200723
07/03/1991,11.74,11.74,11.74,11.74,9.00697,0,0.341262244
08/03/1991,11.74,11.74,11.74,11.74,9.00697,0,0
11/03/1991,11.72,11.72,11.72,11.72,8.991629,0,-0.170468865
12/03/1991,11.66,11.66,11.66,11.66,8.945594,0,-0.513291283
13/03/1991,11.72,11.72,11.72,11.72,8.991629,0,0.513291283
14/03/1991,11.7,11.7,11.7,11.7,8.976285,0,-0.170793379
15/03/1991,11.66,11.66,11.66,11.66,8.945594,0,-0.342497904
18/03/1991,11.62,11.62,11.62,11.62,8.914906,0,-0.343641334
19/03/1991,11.54,11.54,11.54,11.54,8.853531,0,-0.690834473
20/03/1991,11.61,11.61,11.61,11.61,8.907237,0,0.604772988
21/03/1991,11.67,11.67,11.67,11.67,8.953265,0,0.515417785
22/03/1991,11.6,11.6,11.6,11.6,8.899564,0,-0.601598346
25/03/1991,11.61,11.61,11.61,11.61,8.907237,0,0.086180561
26/03/1991,11.8,11.8,11.8,11.8,9.053004,0,1.623254395
27/03/1991,11.88,11.88,11.88,11.88,9.114381,0,0.675685945
28/03/1991,12.01,12.01,12.01,12.01,9.214115,0,1.088305166
01/04/1991,12,12,12,12,9.206444,0,-0.08328738
02/04/1991,12.16,12.16,12.16,12.16,9.329198,0,1.324537825
03/04/1991,12.31,12.31,12.31,12.31,9.444277,0,1.225989769
04/04/1991,12.45,12.45,12.45,12.45,9.551687,0,1.130883852
05/04/1991,12.46,12.46,12.46,12.46,9.559358,0,0.080278189
08/04/1991,12.51,12.51,12.51,12.51,9.597716,0,0.40045835
09/04/1991,12.49,12.49,12.49,12.49,9.582371,0,-0.160009736
10/04/1991,12.48,12.48,12.48,12.48,9.574701,0,-0.080074872
11/04/1991,12.67,12.67,12.67,12.67,9.72047,0,1.510966379
12/04/1991,12.73,12.73,12.73,12.73,9.766506,0,0.472480549
15/04/1991,12.83,12.83,12.83,12.83,9.843223,0,0.782442138
16/04/1991,12.98,12.98,12.98,12.98,9.958305,0,1.162367831
17/04/1991,13.04,13.04,13.04,13.04,10.004334,0,0.461152271
18/04/1991,13,13,13,13,9.97365,0,-0.307178383
19/04/1991,12.84,12.84,12.84,12.84,9.850899,0,-1.238389522
22/04/1991,12.66,12.66,12.66,12.66,9.712799,0,-1.411821976
23/04/1991,12.72,12.72,12.72,12.72,9.758829,0,0.472791343
24/04/1991,12.76,12.76,12.76,12.76,9.78952,0,0.3140012
25/04/1991,12.67,12.67,12.67,12.67,9.72047,0,-0.707845451
26/04/1991,12.65,12.65,12.65,12.65,9.705129,0,-0.157946256
29/04/1991,12.58,12.58,12.58,12.58,9.651424,0,-0.554903942
30/04/1991,12.47,12.47,12.47,12.47,9.567029,0,-0.878276129
01/05/1991,12.55,12.55,12.55,12.55,9.628404,0,0.639477204
02/05/1991,12.59,12.59,12.59,12.59,9.659094,0,0.318237502
03/05/1991,12.55,12.55,12.55,12.55,9.628404,0,-0.318237502
06/05/1991,12.58,12.58,12.58,12.58,9.651424,0,0.238798924
07/05/1991,12.6,12.6,12.6,12.6,9.666768,0,0.158855479
08/05/1991,12.66,12.66,12.66,12.66,9.712799,0,0.475047627
09/05/1991,12.76,12.76,12.76,12.76,9.78952,0,0.786792543
10/05/1991,12.68,12.68,12.68,12.68,9.728143,0,-0.628940077
13/05/1991,12.65,12.65,12.65,12.65,9.705129,0,-0.23685163
14/05/1991,12.51,12.51,12.51,12.51,9.597716,0,-1.112935515
15/05/1991,12.31,12.31,12.31,12.31,9.444277,0,-1.611620392
16/05/1991,12.35,12.35,12.35,12.35,9.474965,0,0.324410745
17/05/1991,12.3,12.3,12.3,12.3,9.436604,0,-0.405688736
20/05/1991,12.26,12.26,12.26,12.26,9.405916,0,-0.325731666
21/05/1991,12.34,12.34,12.34,12.34,9.467293,0,0.650416327
22/05/1991,12.36,12.36,12.36,12.36,9.482635,0,0.161921495
23/05/1991,12.37,12.37,12.37,12.37,9.49031,0,0.080904682
24/05/1991,12.43,12.43,12.43,12.43,9.536342,0,0.483869572
28/05/1991,12.48,12.48,12.48,12.48,9.574701,0,0.401433365
29/05/1991,12.49,12.49,12.49,12.49,9.582371,0,0.080074872
30/05/1991,12.58,12.58,12.58,12.58,9.651424,0,0.718041309
31/05/1991,12.66,12.66,12.66,12.66,9.712799,0,0.633903106
03/06/1991,12.69,12.69,12.69,12.69,9.735814,0,0.236675086
04/06/1991,12.73,12.73,12.73,12.73,9.766506,0,0.314752556
05/06/1991,12.72,12.72,12.72,12.72,9.758829,0,-0.078636299
06/06/1991,12.67,12.67,12.67,12.67,9.72047,0,-0.393844251
07/06/1991,12.6,12.6,12.6,12.6,9.666768,0,-0.553994719
10/06/1991,12.59,12.59,12.59,12.59,9.659094,0,-0.079416902
11/06/1991,12.57,12.57,12.57,12.57,9.643751,0,-0.158971418
12/06/1991,12.45,12.45,12.45,12.45,9.551687,0,-0.959235272
13/06/1991,12.43,12.43,12.43,12.43,9.536342,0,-0.160781433
14/06/1991,12.43,12.43,12.43,12.43,9.536342,0,0
17/06/1991,12.4,12.4,12.4,12.4,9.513329,0,-0.241610589
18/06/1991,12.36,12.36,12.36,12.36,9.482635,0,-0.323163665
19/06/1991,12.21,12.21,12.21,12.21,9.367558,0,-1.220978794
20/06/1991,12.16,12.16,12.16,12.16,9.329198,0,-0.410339139
21/06/1991,12.16,12.16,12.16,12.16,9.329198,0,0
24/06/1991,12.03,12.03,12.03,12.03,9.229458,0,-1.074872666
25/06/1991,11.95,11.95,11.95,11.95,9.168085,0,-0.667189392
26/06/1991,11.9,11.9,11.9,11.9,9.129721,0,-0.419329577
27/06/1991,11.92,11.92,11.92,11.92,9.145072,0,0.168001942
28/06/1991,11.9,11.9,11.9,11.9,9.129721,0,-0.168001942
01/07/1991,11.97,11.97,11.97,11.97,9.183429,0,0.586552876
02/07/1991,11.96,11.96,11.96,11.96,9.175759,0,-0.083554898
03/07/1991,11.95,11.95,11.95,11.95,9.168085,0,-0.083668401
05/07/1991,11.99,11.99,11.99,11.99,9.198774,0,0.3341783
08/07/1991,12.08,12.08,12.08,12.08,9.26782,0,0.747797041
09/07/1991,12.12,12.12,12.12,12.12,9.298511,0,0.33060951
10/07/1991,12.17,12.17,12.17,12.17,9.336872,0,0.411701269
11/07/1991,12.2,12.2,12.2,12.2,9.359886,0,0.246181842
12/07/1991,12.28,12.28,12.28,12.28,9.421266,0,0.653636353
15/07/1991,12.42,12.42,12.42,12.42,9.528669,0,1.133556923
16/07/1991,12.44,12.44,12.44,12.44,9.544014,0,0.160910799
17/07/1991,12.41,12.41,12.41,12.41,9.520998,0,-0.241447644
18/07/1991,12.48,12.48,12.48,12.48,9.574701,0,0.562463218
19/07/1991,12.56,12.56,12.56,12.56,9.63608,0,0.639007949
22/07/1991,12.56,12.56,12.56,12.56,9.63608,0,0
23/07/1991,12.54,12.54,12.54,12.54,9.620732,0,-0.159403366
24/07/1991,12.58,12.58,12.58,12.58,9.651424,0,0.318511597
25/07/1991,12.52,12.52,12.52,12.52,9.605392,0,-0.478086177
26/07/1991,12.55,12.55,12.55,12.55,9.628404,0,0.239287252
29/07/1991,12.56,12.56,12.56,12.56,9.63608,0,0.079690693
30/07/1991,12.58,12.58,12.58,12.58,9.651424,0,0.159108231
31/07/1991,12.63,12.63,12.63,12.63,9.689783,0,0.39665622
01/08/1991,12.62,12.62,12.62,12.62,9.682113,0,-0.079186884
02/08/1991,12.63,12.63,12.63,12.63,9.689783,0,0.079186884
05/08/1991,12.64,12.64,12.64,12.64,9.697456,0,0.079155164
06/08/1991,12.69,12.69,12.69,12.69,9.735814,0,0.394766808
07/08/1991,12.74,12.74,12.74,12.74,9.774175,0,0.393245218
08/08/1991,12.75,12.75,12.75,12.75,9.781848,0,0.078471992
09/08/1991,12.75,12.75,12.75,12.75,9.781848,0,0
12/08/1991,12.74,12.74,12.74,12.74,9.774175,0,-0.078471992
13/08/1991,12.74,12.74,12.74,12.74,9.774175,0,0
14/08/1991,12.78,12.78,12.78,12.78,9.804865,0,0.313498774
15/08/1991,12.78,12.78,12.78,12.78,9.804865,0,0
16/08/1991,12.7,12.7,12.7,12.7,9.743487,0,-0.627962927
19/08/1991,12.34,12.34,12.34,12.34,9.467293,0,-2.875604552
20/08/1991,12.47,12.47,12.47,12.47,9.567029,0,1.047969166
21/08/1991,12.76,12.76,12.76,12.76,9.78952,0,2.298971777
22/08/1991,12.76,12.76,12.76,12.76,9.78952,0,0
23/08/1991,12.78,12.78,12.78,12.78,9.804865,0,0.156626535
26/08/1991,12.82,12.82,12.82,12.82,9.835547,0,0.312437692
27/08/1991,12.85,12.85,12.85,12.85,9.858568,0,0.233785682
28/08/1991,12.9,12.9,12.9,12.9,9.896928,0,0.388348115
29/08/1991,12.93,12.93,12.93,12.93,9.919944,0,0.232287016
30/08/1991,12.98,12.98,12.98,12.98,9.958305,0,0.385960027
03/09/1991,12.97,12.97,12.97,12.97,9.950631,0,-0.077091015
04/09/1991,12.91,12.91,12.91,12.91,9.904598,0,-0.463687248
05/09/1991,12.95,12.95,12.95,12.95,9.935288,0,0.309377024
06/09/1991,12.5,12.5,12.5,12.5,9.664676,0,-2.761527493
09/09/1991,12.52,12.52,12.52,12.52,9.680141,0,0.159887822
10/09/1991,12.4,12.4,12.4,12.4,9.58736,0,-0.963090306
11/09/1991,12.41,12.41,12.41,12.41,9.595092,0,0.08061535
12/09/1991,12.45,12.45,12.45,12.45,9.626019,0,0.321802696
13/09/1991,12.44,12.44,12.44,12.44,9.618285,0,-0.080377034
16/09/1991,12.46,12.46,12.46,12.46,9.633751,0,0.160668756
17/09/1991,12.46,12.46,12.46,12.46,9.633751,0,0
18/09/1991,12.47,12.47,12.47,12.47,9.641483,0,0.080227305
19/09/1991,12.5,12.5,12.5,12.5,9.664676,0,0.240265411
20/09/1991,12.58,12.58,12.58,12.58,9.72653,0,0.637961453
23/09/1991,12.55,12.55,12.55,12.55,9.703333,0,-0.238776887
24/09/1991,12.52,12.52,12.52,12.52,9.680141,0,-0.239296744
25/09/1991,12.52,12.52,12.52,12.52,9.680141,0,0
26/09/1991,12.57,12.57,12.57,12.57,9.718799,0,0.398558387
27/09/1991,12.57,12.57,12.57,12.57,9.718799,0,0
30/09/1991,12.6,12.6,12.6,12.6,9.741996,0,0.238397362
01/10/1991,12.68,12.68,12.68,12.68,9.803847,0,0.632883488
02/10/1991,12.65,12.65,12.65,12.65,9.780655,0,-0.236840445
03/10/1991,12.6,12.6,12.6,12.6,9.741996,0,-0.396043043
04/10/1991,12.54,12.54,12.54,12.54,9.695603,0,-0.477354102
07/10/1991,12.46,12.46,12.46,12.46,9.633751,0,-0.639982186
08/10/1991,12.48,12.48,12.48,12.48,9.649213,0,0.160369571
09/10/1991,12.44,12.44,12.44,12.44,9.618285,0,-0.321038326
10/10/1991,12.47,12.47,12.47,12.47,9.641483,0,0.240896061
11/10/1991,12.51,12.51,12.51,12.51,9.672408,0,0.320236108
14/10/1991,12.62,12.62,12.62,12.62,9.757461,0,0.875492709
15/10/1991,12.74,12.74,12.74,12.74,9.850239,0,0.946349571
16/10/1991,12.84,12.84,12.84,12.84,9.927556,0,0.781860605
17/10/1991,12.84,12.84,12.84,12.84,9.927556,0,0
18/10/1991,12.89,12.89,12.89,12.89,9.966214,0,0.388644773
21/10/1991,12.83,12.83,12.83,12.83,9.919823,0,-0.466569424
22/10/1991,12.83,12.83,12.83,12.83,9.919823,0,0
23/10/1991,12.86,12.86,12.86,12.86,9.943018,0,0.233551792
24/10/1991,12.75,12.75,12.75,12.75,9.857971,0,-0.859022981
25/10/1991,12.7,12.7,12.7,12.7,9.819313,0,-0.392920585
28/10/1991,12.77,12.77,12.77,12.77,9.873434,0,0.549655528
29/10/1991,12.88,12.88,12.88,12.88,9.958486,0,0.857733608
30/10/1991,12.97,12.97,12.97,12.97,10.028069,0,0.6963009
31/10/1991,13.04,13.04,13.04,13.04,10.08219,0,0.538243994
01/11/1991,13.05,13.05,13.05,13.05,10.089923,0,0.076670207
04/11/1991,13.01,13.01,13.01,13.01,10.058997,0,-0.306974511
05/11/1991,13.01,13.01,13.01,13.01,10.058997,0,0
06/11/1991,12.99,12.99,12.99,12.99,10.043531,0,-0.153871225
07/11/1991,13.09,13.09,13.09,13.09,10.12085,0,0.766890677
08/11/1991,13.09,13.09,13.09,13.09,10.12085,0,0
11/11/1991,13.19,13.19,13.19,13.19,10.198167,0,0.761034583
12/11/1991,13.27,13.27,13.27,13.27,10.260021,0,0.604688827
13/11/1991,13.34,13.34,13.34,13.34,10.31414,0,0.52608828
14/11/1991,13.31,13.31,13.31,13.31,10.290946,0,-0.225128978
15/11/1991,12.98,12.98,12.98,12.98,10.0358,0,-2.510577949
18/11/1991,12.95,12.95,12.95,12.95,10.012607,0,-0.231370107
19/11/1991,12.73,12.73,12.73,12.73,9.842509,0,-1.713434074
20/11/1991,12.77,12.77,12.77,12.77,9.873434,0,0.31370577
21/11/1991,12.76,12.76,12.76,12.76,9.865704,0,-0.07832156
22/11/1991,12.68,12.68,12.68,12.68,9.803847,0,-0.628964067
25/11/1991,12.62,12.62,12.62,12.62,9.757461,0,-0.474263653
26/11/1991,12.58,12.58,12.58,12.58,9.72653,0,-0.317501953
27/11/1991,12.56,12.56,12.56,12.56,9.71107,0,-0.15907317
29/11/1991,12.51,12.51,12.51,12.51,9.672408,0,-0.398917586
02/12/1991,12.51,12.51,12.51,12.51,9.672408,0,0
03/12/1991,12.53,12.53,12.53,12.53,9.687869,0,0.159718823
